232.73155212402344 165.7586932182312 300.4533576965332 215.4441475868225,0.9968265,2,1
511.79943084716797 182.6931095123291 582.1051788330078 212.93473720550537,0.991842,2,2
580.1851272583008 181.5978455543518 640.7160186767578 219.86796855926514,0.9903405,2,3
85.0306510925293 168.59503269195557 136.60447120666504 205.37245273590088,0.9490491,2,4
393.3141326904297 176.05441689491272 436.6844177246094 197.8945827484131,0.93666846,2,5
128.69558334350586 172.8458297252655 152.12614059448242 190.8585262298584,0.93457586,2,6
150.12567520141602 172.47332453727722 180.10009765625 194.85130548477173,0.9171837,2,7
364.2738342285156 174.67076182365417 394.1070556640625 194.0683364868164,0.6979827,2,10
312.11292266845703 170.0855255126953 350.8780288696289 185.69750547409058,0.48809564,2,11
199.8064422607422 177.81601667404175 214.26984786987305 185.7217526435852,0.47325057,2,12
